backend_name,backend_unit,case_id,base_sample_id,attempt_id,candidate_id,candidate_index,candidate_path,candidate_readable,ligand_valid,fixed_structure_match_success,topology_mappable_to_original_atom_order,anchor_integrity,keep_region_rmsd,keep_region_stable,old_clash_score_before,old_clash_score_after,old_clash_resolved,no_new_severe_clash,new_severe_clash_count,scaffold_rmsd,scaffold_stable,non_edit_rmsd,non_edit_stable,coordinate_valid,geometry_valid,edit_compliance,pocket_retention,repair_pass,reliable_repair_success,reliable_repair_criteria_json,failure_stage,failure_reason,verifier_failure_reasons,old_pair_remaining_count,old_severe_pair_remaining_count,new_severe_pair_created_count,receptor_scope_old,receptor_scope_new,old_report_scope_input,candidate_atom_count
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001704,complex_crossdocked_000035,rule_fixed_topology:case_001704,rule_fixed_topology:case_001704:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001704/rule_candidate_003.sdf,True,True,True,True,True,0.0,True,0.4547428090159542,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001704,complex_crossdocked_000035,rule_fixed_topology:case_001704,rule_fixed_topology:case_001704:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001704/rule_candidate_004.sdf,True,True,True,True,True,0.0,True,0.4547428090159542,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001704,complex_crossdocked_000035,rule_fixed_topology:case_001704,rule_fixed_topology:case_001704:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001704/rule_candidate_005.sdf,True,True,True,True,True,0.0,True,0.4547428090159542,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001704,complex_crossdocked_000035,rule_fixed_topology:case_001704,rule_fixed_topology:case_001704:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001704/rule_candidate_006.sdf,True,True,True,True,True,0.0,True,0.4547428090159542,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001704,complex_crossdocked_000035,rule_fixed_topology:case_001704,rule_fixed_topology:case_001704:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001704/rule_candidate_007.sdf,True,True,True,True,True,0.0,True,0.4547428090159542,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001704,complex_crossdocked_000035,rule_fixed_topology:case_001704,rule_fixed_topology:case_001704:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001704/rule_candidate_008.sdf,True,True,True,True,True,0.0,True,0.4547428090159542,0.0217833156958136,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002011,complex_crossdocked_000040,rule_fixed_topology:case_002011,rule_fixed_topology:case_002011:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002011/rule_candidate_001.sdf,True,True,True,True,True,0.0,True,0.8409042840967373,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002011,complex_crossdocked_000040,rule_fixed_topology:case_002011,rule_fixed_topology:case_002011:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002011/rule_candidate_002.sdf,True,True,True,True,True,0.0,True,0.8409042840967373,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002011,complex_crossdocked_000040,rule_fixed_topology:case_002011,rule_fixed_topology:case_002011:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002011/rule_candidate_003.sdf,True,True,True,True,True,0.0,True,0.8409042840967373,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002011,complex_crossdocked_000040,rule_fixed_topology:case_002011,rule_fixed_topology:case_002011:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002011/rule_candidate_004.sdf,True,True,True,True,True,0.0,True,0.8409042840967373,0.002496396410606394,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002011,complex_crossdocked_000040,rule_fixed_topology:case_002011,rule_fixed_topology:case_002011:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002011/rule_candidate_005.sdf,True,True,True,True,True,0.0,True,0.8409042840967373,0.035945263520261506,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,1,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002011,complex_crossdocked_000040,rule_fixed_topology:case_002011,rule_fixed_topology:case_002011:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002011/rule_candidate_006.sdf,True,True,True,True,True,0.0,True,0.8409042840967373,0.08887355725528323,False,True,0,0.0,True,0.0,True,True,True,True,True,False,False,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": false, ""pocket_retention"": true, ""scaffold_stable"": true}",verifier,old_clash_not_resolved,old_clash_not_resolved,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002011,complex_crossdocked_000040,rule_fixed_topology:case_002011,rule_fixed_topology:case_002011:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002011/rule_candidate_007.sdf,True,True,True,True,True,0.0,True,0.8409042840967373,0.2480639891618921,False,False,1,0.0,True,0.0,True,True,True,True,True,False,False,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": false, ""old_clash_resolved"": false, ""pocket_retention"": true, ""scaffold_stable"": true}",verifier,old_clash_not_resolved;new_severe_clash,old_clash_not_resolved;new_severe_clash,1,1,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002011,complex_crossdocked_000040,rule_fixed_topology:case_002011,rule_fixed_topology:case_002011:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002011/rule_candidate_008.sdf,True,True,True,True,True,0.0,True,0.8409042840967373,0.3214745659579421,False,False,1,0.0,True,0.0,True,True,True,True,True,False,False,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": false, ""old_clash_resolved"": false, ""pocket_retention"": true, ""scaffold_stable"": true}",verifier,old_clash_not_resolved;new_severe_clash,old_clash_not_resolved;new_severe_clash,2,0,1,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001971,complex_crossdocked_000040,rule_fixed_topology:case_001971,rule_fixed_topology:case_001971:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001971/rule_candidate_001.sdf,True,True,True,True,True,0.0,True,0.7891631228357028,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001971,complex_crossdocked_000040,rule_fixed_topology:case_001971,rule_fixed_topology:case_001971:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001971/rule_candidate_002.sdf,True,True,True,True,True,0.0,True,0.7891631228357028,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001971,complex_crossdocked_000040,rule_fixed_topology:case_001971,rule_fixed_topology:case_001971:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001971/rule_candidate_003.sdf,True,True,True,True,True,0.0,True,0.7891631228357028,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001971,complex_crossdocked_000040,rule_fixed_topology:case_001971,rule_fixed_topology:case_001971:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001971/rule_candidate_004.sdf,True,True,True,True,True,0.0,True,0.7891631228357028,0.0009503361297902302,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001971,complex_crossdocked_000040,rule_fixed_topology:case_001971,rule_fixed_topology:case_001971:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001971/rule_candidate_005.sdf,True,True,True,True,True,0.0,True,0.7891631228357028,0.04445801249823944,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,1,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001971,complex_crossdocked_000040,rule_fixed_topology:case_001971,rule_fixed_topology:case_001971:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001971/rule_candidate_006.sdf,True,True,True,True,True,0.0,True,0.7891631228357028,0.12010664386394865,False,True,0,0.0,True,0.0,True,True,True,True,True,False,False,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": false, ""pocket_retention"": true, ""scaffold_stable"": true}",verifier,old_clash_not_resolved,old_clash_not_resolved,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001971,complex_crossdocked_000040,rule_fixed_topology:case_001971,rule_fixed_topology:case_001971:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001971/rule_candidate_007.sdf,True,True,True,True,True,0.0,True,0.7891631228357028,0.1269320375425309,False,True,0,0.0,True,0.0,True,True,True,True,True,False,False,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": false, ""pocket_retention"": true, ""scaffold_stable"": true}",verifier,old_clash_not_resolved,old_clash_not_resolved,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001971,complex_crossdocked_000040,rule_fixed_topology:case_001971,rule_fixed_topology:case_001971:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001971/rule_candidate_008.sdf,True,True,True,True,True,0.0,True,0.7891631228357028,0.17932905450476255,False,False,1,0.0,True,0.0,True,True,True,True,True,False,False,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": false, ""old_clash_resolved"": false, ""pocket_retention"": true, ""scaffold_stable"": true}",verifier,old_clash_not_resolved;new_severe_clash,old_clash_not_resolved;new_severe_clash,0,0,1,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001571,complex_crossdocked_000032,rule_fixed_topology:case_001571,rule_fixed_topology:case_001571:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001571/rule_candidate_001.sdf,True,True,True,True,True,0.0,True,0.6226687310630865,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001571,complex_crossdocked_000032,rule_fixed_topology:case_001571,rule_fixed_topology:case_001571:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001571/rule_candidate_002.sdf,True,True,True,True,True,0.0,True,0.6226687310630865,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0
