case_id,base_sample_id,base_complex_id,base_split,derived_split,split_group,target_id,source_dataset,injection_mode,attempt_id,seed,rotation_angle_deg,rotation_axis_atom_pair,transform_matrix,target_rgroup,target_atom_indices,anchor_scaffold_atom_idx,anchor_rgroup_atom_idx,anchor_bond_idx,oracle_split,difficulty_bin,difficulty_reason,acceptance_status,reject_reason,unsupported_reason,invalid_reason,duplicate_of,ligand_valid,rdkit_sanitize_ok,rotatable_bond_valid,anchor_integrity_pass,bond_length_valid,chirality_preserved,ligand_internal_severe_clash_count,forcefield_type,energy_original,energy_failed,energy_delta,energy_delta_pass,energy_check_status,scaffold_rmsd,non_target_rgroup_rmsd,target_rgroup_rmsd,delta_angstrom,severe_depth_threshold_angstrom,target_num_clash_pairs,target_num_severe_pairs,target_total_score,target_max_depth,target_score_ratio_valid,target_score_ratio_all,non_target_num_severe_pairs,scaffold_num_severe_pairs,num_total_severe_pairs,total_clash_score,max_clash_depth,predicted_dominant_region_all,predicted_dominant_valid_rgroup,dominant_ratio_all_regions,dominant_ratio_valid_rgroups,failure_type,recommended_action,top_valid_rgroups_json,top_clash_residue,delta03_status,delta04_status,delta05_status,sample_path,original_ligand_sdf,failed_ligand_sdf
case_000027,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000001:R8:torsion_perturb:240.0,20260510,240.0,"[21, 22]","[[0.34002572, -0.37341133, -0.86310279, 0.0], [-0.92960584, 0.00529812, -0.36851725, 0.0], [0.14218134, 0.92765075, -0.34532386, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000024,True,True,True,True,True,True,0,MMFF,606.4413997306852,606.4413997306852,0.0,True,record_only,0.0,0.0,0.0,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000027.pkl,ligands/case_000027_original.sdf,ligands/case_000027_failed.sdf
case_000028,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000001:R8:torsion_perturb:300.0,20260510,300.0,"[21, 22]","[[0.78000855, 0.06092772, -0.62279564, 0.0], [-0.49526677, 0.66843271, -0.5548951, 0.0], [0.38248849, 0.74127293, 0.55155873, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000024,True,True,True,True,True,True,0,MMFF,606.4413997306852,606.4413997306852,0.0,True,record_only,0.0,0.0,0.0,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000028.pkl,ligands/case_000028_original.sdf,ligands/case_000028_failed.sdf
case_000034,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000001:R8:directed_clash:120.0,20260510,120.0,"[16, 21]","[[0.35038978, 0.32878, -0.87700099, 0.0], [0.93227357, -0.03249201, 0.36029196, 0.0], [0.08996127, -0.94384742, -0.31789777, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000020,True,True,True,True,True,True,0,MMFF,606.4413997306852,613.4388936679848,6.9974939372995095,True,record_only,0.0,0.0,1.6318833827972412,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000034.pkl,ligands/case_000034_original.sdf,ligands/case_000034_failed.sdf
case_000035,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000001:R8:directed_clash:240.0,20260510,240.0,"[16, 21]","[[0.35038978, 0.93227357, 0.08996127, 0.0], [0.32878, -0.03249201, -0.94384742, 0.0], [-0.87700099, 0.36029196, -0.31789777, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000022,True,True,True,True,True,True,0,MMFF,606.4413997306852,610.1490824090429,3.707682678357628,True,record_only,0.0,0.0,1.6318846940994263,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000035.pkl,ligands/case_000035_original.sdf,ligands/case_000035_failed.sdf
case_000036,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000001:R8:directed_clash:300.0,20260510,300.0,"[16, 21]","[[0.78346324, 0.51192236, 0.35230783, 0.0], [-0.09157118, 0.65583599, -0.74932897, 0.0], [-0.61465442, 0.55481046, 0.56070071, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000023,True,True,True,True,True,True,0,MMFF,606.4413997306852,604.9794407601632,-1.461958970522005,True,record_only,0.0,0.0,0.9421679377555847,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000036.pkl,ligands/case_000036_original.sdf,ligands/case_000036_failed.sdf
case_000043,complex_crossdocked_000002,complex_crossdocked_000002,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000002:R4:torsion_perturb:120.0,20260510,120.0,"[10, 11]","[[-0.46967351, 0.47033677, 0.74712121, 0.0], [-0.76350021, 0.20849666, -0.61122543, 0.0], [-0.44325408, -0.85750365, 0.26117685, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[10, 11]",5,10,9,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000042,True,True,True,True,True,True,0,MMFF,602.5170627000748,602.5170627000748,0.0,True,record_only,0.0,0.0,0.0,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000043.pkl,ligands/case_000043_original.sdf,ligands/case_000043_failed.sdf
case_000044,complex_crossdocked_000002,complex_crossdocked_000002,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000002:R4:torsion_perturb:180.0,20260510,180.0,"[10, 11]","[[-0.95956469, -0.19544232, 0.2025781, 0.0], [-0.19544232, -0.05533778, -0.97915274, 0.0], [0.2025781, -0.97915274, 0.01490248, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[10, 11]",5,10,9,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000042,True,True,True,True,True,True,0,MMFF,602.5170627000748,602.5170627000748,0.0,True,record_only,0.0,0.0,0.0,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000044.pkl,ligands/case_000044_original.sdf,ligands/case_000044_failed.sdf
case_000045,complex_crossdocked_000002,complex_crossdocked_000002,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000002:R4:torsion_perturb:240.0,20260510,240.0,"[10, 11]","[[-0.46967351, -0.76350021, -0.44325408, 0.0], [0.47033677, 0.20849666, -0.85750365, 0.0], [0.74712121, -0.61122543, 0.26117685, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[10, 11]",5,10,9,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000042,True,True,True,True,True,True,0,MMFF,602.5170627000748,602.5170627000748,0.0,True,record_only,0.0,0.0,0.0,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000045.pkl,ligands/case_000045_original.sdf,ligands/case_000045_failed.sdf
case_000046,complex_crossdocked_000002,complex_crossdocked_000002,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000002:R4:torsion_perturb:300.0,20260510,300.0,"[10, 11]","[[0.51010883, -0.66577905, -0.54454315, 0.0], [0.56805789, 0.73616558, -0.36792728, 0.0], [0.64583218, -0.12164908, 0.75372565, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[10, 11]",5,10,9,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000042,True,True,True,True,True,True,0,MMFF,602.5170627000748,602.5170627000748,0.0,True,record_only,0.0,0.0,0.0,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000046.pkl,ligands/case_000046_original.sdf,ligands/case_000046_failed.sdf
case_000047,complex_crossdocked_000002,complex_crossdocked_000002,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000002:R4:directed_clash:300.0,20260510,300.0,"[5, 10]","[[0.5006687, -0.79640836, 0.33921164, 0.0], [0.78138071, 0.58442825, 0.21883288, 0.0], [-0.37252522, 0.15549065, 0.91490304, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[10, 11]",5,10,9,duplicate_removed,easy,high_target_ratio_and_moderate_depth,duplicate_removed,duplicate_of_existing_case,,,case_000041,True,True,True,True,True,True,0,MMFF,602.5170627000748,602.0470931072898,-0.4699695927849916,True,record_only,0.0,0.0,0.9459435939788818,0.4,0.4,1,1,0.28729550314352537,0.5359995365142822,1.0,1.0,0,0,1,0.28729550314352537,0.5359995365142822,R4,R4,1.0,1.0,single_rgroup_clash,local_rgroup_repair,"[{""region"": ""R4"", ""score"": 0.20314859847718786}]",A:446::GLY,target_severe,target_severe,target_severe,samples/case_000047.pkl,ligands/case_000047_original.sdf,ligands/case_000047_failed.sdf
case_000050,complex_crossdocked_000002,complex_crossdocked_000002,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000002:R4:directed_clash:240.0,20260510,240.0,"[5, 10]","[[-0.49799389, -0.81143606, 0.30589807, 0.0], [0.76635307, -0.24671534, 0.59315646, 0.0], [-0.40583876, 0.52981418, 0.74470919, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[10, 11]",5,10,9,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000040,True,True,True,True,True,True,0,MMFF,602.5170627000748,605.3630611187001,2.8459984186252996,True,record_only,0.0,0.0,1.638417363166809,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000050.pkl,ligands/case_000050_original.sdf,ligands/case_000050_failed.sdf
case_000052,complex_crossdocked_000002,complex_crossdocked_000002,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000002:R4:directed_clash:60.0,20260510,60.0,"[5, 10]","[[0.5006687, 0.78138071, -0.37252522, 0.0], [-0.79640836, 0.58442825, 0.15549065, 0.0], [0.33921164, 0.21883288, 0.91490304, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[10, 11]",5,10,9,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000037,True,True,True,True,True,True,0,MMFF,602.5170627000748,601.0647758738348,-1.4522868262399697,True,record_only,0.0,0.0,0.9459401369094849,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000052.pkl,ligands/case_000052_original.sdf,ligands/case_000052_failed.sdf
case_000054,complex_crossdocked_000002,complex_crossdocked_000002,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000002:R4:directed_clash:120.0,20260510,120.0,"[5, 10]","[[-0.49799389, 0.76635307, -0.40583876, 0.0], [-0.81143606, -0.24671534, 0.52981418, 0.0], [0.30589807, 0.59315646, 0.74470919, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[10, 11]",5,10,9,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000038,True,True,True,True,True,True,0,MMFF,602.5170627000748,607.6697368186769,5.152674118602135,True,record_only,0.0,0.0,1.6384174823760986,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000054.pkl,ligands/case_000054_original.sdf,ligands/case_000054_failed.sdf
case_000061,complex_crossdocked_000002,complex_crossdocked_000002,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000002:R8:torsion_perturb:120.0,20260510,120.0,"[21, 22]","[[-0.48032734, 0.54547614, 0.68683439, 0.0], [-0.76633859, 0.11989837, -0.63114935, 0.0], [-0.42662725, -0.82950598, 0.36042896, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000060,True,True,True,True,True,True,0,MMFF,602.5170627000748,602.5170627000748,0.0,True,record_only,0.0,0.0,0.0,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000061.pkl,ligands/case_000061_original.sdf,ligands/case_000061_failed.sdf
case_000062,complex_crossdocked_000002,complex_crossdocked_000002,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000002:R8:torsion_perturb:180.0,20260510,180.0,"[21, 22]","[[-0.97376978, -0.14724165, 0.17347142, 0.0], [-0.14724165, -0.17346884, -0.9737702, 0.0], [0.17347142, -0.9737702, 0.14723861, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000060,True,True,True,True,True,True,0,MMFF,602.5170627000748,602.5170627000748,0.0,True,record_only,0.0,0.0,0.0,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000062.pkl,ligands/case_000062_original.sdf,ligands/case_000062_failed.sdf
case_000063,complex_crossdocked_000002,complex_crossdocked_000002,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000002:R8:torsion_perturb:240.0,20260510,240.0,"[21, 22]","[[-0.48032734, -0.76633859, -0.42662725, 0.0], [0.54547614, 0.11989837, -0.82950598, 0.0], [0.68683439, -0.63114935, 0.36042896, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000060,True,True,True,True,True,True,0,MMFF,602.5170627000748,602.5170627000748,0.0,True,record_only,0.0,0.0,0.0,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000063.pkl,ligands/case_000063_original.sdf,ligands/case_000063_failed.sdf
