case_id,base_sample_id,base_complex_id,base_split,derived_split,split_group,target_id,source_dataset,injection_mode,attempt_id,seed,rotation_angle_deg,rotation_axis_atom_pair,transform_matrix,target_rgroup,target_atom_indices,anchor_scaffold_atom_idx,anchor_rgroup_atom_idx,anchor_bond_idx,oracle_split,difficulty_bin,difficulty_reason,acceptance_status,reject_reason,unsupported_reason,invalid_reason,duplicate_of,ligand_valid,rdkit_sanitize_ok,rotatable_bond_valid,anchor_integrity_pass,bond_length_valid,chirality_preserved,ligand_internal_severe_clash_count,forcefield_type,energy_original,energy_failed,energy_delta,energy_delta_pass,energy_check_status,scaffold_rmsd,non_target_rgroup_rmsd,target_rgroup_rmsd,delta_angstrom,severe_depth_threshold_angstrom,target_num_clash_pairs,target_num_severe_pairs,target_total_score,target_max_depth,target_score_ratio_valid,target_score_ratio_all,non_target_num_severe_pairs,scaffold_num_severe_pairs,num_total_severe_pairs,total_clash_score,max_clash_depth,predicted_dominant_region_all,predicted_dominant_valid_rgroup,dominant_ratio_all_regions,dominant_ratio_valid_rgroups,failure_type,recommended_action,top_valid_rgroups_json,top_clash_residue,delta03_status,delta04_status,delta05_status,sample_path,original_ligand_sdf,failed_ligand_sdf
case_000011,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000001:R4:directed_clash:180.0,20260510,180.0,"[5, 10]","[[-0.51290286, 0.23436058, -0.82583642, 0.0], [0.23436058, -0.88724041, -0.39734066, 0.0], [-0.82583642, -0.39734066, 0.40014324, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[10, 11]",5,10,9,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000003,True,True,True,True,True,True,0,MMFF,606.4413997306852,611.6262935207045,5.1848937900192595,True,record_only,0.0,0.0,1.8916786909103394,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000011.pkl,ligands/case_000011_original.sdf,ligands/case_000011_failed.sdf
case_000012,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000001:R4:directed_clash:150.0,20260510,150.0,"[5, 10]","[[-0.41155756, 0.63701278, -0.65179372, 0.0], [-0.19969001, -0.76081926, -0.61747706, 0.0], [-0.88923806, -0.12397066, 0.44032601, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[10, 11]",5,10,9,near_miss_contact,hard,near_miss_contact,near_miss,target_severe_pairs_below_threshold,,,,True,True,True,True,True,True,0,MMFF,606.4413997306852,611.9295121177832,5.488112387097999,True,record_only,0.0,0.0,1.8272217512130737,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000012.pkl,ligands/case_000012_original.sdf,ligands/case_000012_failed.sdf
case_000013,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000001:R4:directed_clash:210.0,20260510,210.0,"[5, 10]","[[-0.41155756, -0.19969001, -0.88923806, 0.0], [0.63701278, -0.76081926, -0.12397066, 0.0], [-0.65179372, -0.61747706, 0.44032601, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[10, 11]",5,10,9,near_miss_contact,hard,near_miss_contact,near_miss,target_severe_pairs_below_threshold,,,,True,True,True,True,True,True,0,MMFF,606.4413997306852,608.7838585925497,2.3424588618644293,True,record_only,0.0,0.0,1.8272223472595215,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000013.pkl,ligands/case_000013_original.sdf,ligands/case_000013_failed.sdf
case_000014,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000001:R4:directed_clash:120.0,20260510,120.0,"[5, 10]","[[-0.13467713, 0.90037632, -0.41374451, 0.0], [-0.54883546, -0.41543031, -0.72539455, 0.0], [-0.82501012, 0.12938361, 0.55010742, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[10, 11]",5,10,9,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000002,True,True,True,True,True,True,0,MMFF,606.4413997306852,607.0990453472622,0.6576456165769287,True,record_only,0.0,0.0,1.6382416486740112,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000014.pkl,ligands/case_000014_original.sdf,ligands/case_000014_failed.sdf
case_000015,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000001:R4:directed_clash:240.0,20260510,240.0,"[5, 10]","[[-0.13467713, -0.54883546, -0.82501012, 0.0], [0.90037632, -0.41543031, 0.12938361, 0.0], [-0.41374451, -0.72539455, 0.55010742, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[10, 11]",5,10,9,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000004,True,True,True,True,True,True,0,MMFF,606.4413997306852,609.2562612510333,2.8148615203480176,True,record_only,0.0,0.0,1.6382421255111694,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000015.pkl,ligands/case_000015_original.sdf,ligands/case_000015_failed.sdf
case_000016,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000001:R4:directed_clash:30.0,20260510,30.0,"[5, 10]","[[0.8986547, 0.43405059, 0.0634016, 0.0], [-0.40265223, 0.87357885, -0.27337, 0.0], [-0.1740427, 0.22013643, 0.95981723, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[10, 11]",5,10,9,near_miss_contact,hard,near_miss_contact,near_miss,target_severe_pairs_below_threshold,,,,True,True,True,True,True,True,0,MMFF,606.4413997306852,608.3482550623922,1.9068553317069927,True,record_only,0.0,0.0,0.48960256576538086,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000016.pkl,ligands/case_000016_original.sdf,ligands/case_000016_failed.sdf
case_000017,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000001:R4:directed_clash:60.0,20260510,60.0,"[5, 10]","[[0.62177432, 0.78319603, -0.00082631, 0.0], [-0.66601574, 0.5281899, -0.52672428, 0.0], [-0.41209191, 0.32805392, 0.85003579, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[10, 11]",5,10,9,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000001,True,True,True,True,True,True,0,MMFF,606.4413997306852,607.2333517853685,0.7919520546832928,True,record_only,0.0,0.0,0.9458410143852234,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000017.pkl,ligands/case_000017_original.sdf,ligands/case_000017_failed.sdf
case_000018,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000001:R4:directed_clash:90.0,20260510,90.0,"[5, 10]","[[0.24354859, 0.95388311, -0.17547391, 0.0], [-0.71952254, 0.0563798, -0.69217676, 0.0], [-0.65036249, 0.2948361, 0.70007163, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[10, 11]",5,10,9,near_miss_contact,hard,near_miss_contact,near_miss,target_severe_pairs_below_threshold,,,,True,True,True,True,True,True,0,MMFF,606.4413997306852,605.5092732904192,-0.9321264402660745,True,record_only,0.0,0.0,1.3376202583312988,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000018.pkl,ligands/case_000018_original.sdf,ligands/case_000018_failed.sdf
case_000019,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,easy_rotation,complex_crossdocked_000001:R8:easy_rotation:60.0,20260510,60.0,"[16, 21]","[[0.78346324, -0.09157118, -0.61465442, 0.0], [0.51192236, 0.65583599, 0.55481046, 0.0], [0.35230783, -0.74932897, 0.56070071, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,invalid_conformer,invalid,ligand_self_invalid,invalid,,,ligand_internal_severe_clash,,False,True,True,True,True,True,1,MMFF,606.4413997306852,642.4138408081835,35.972441077498274,True,record_only,0.0,0.0,0.9421681761741638,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000019.pkl,ligands/case_000019_original.sdf,ligands/case_000019_failed.sdf
case_000020,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,easy_rotation,complex_crossdocked_000001:R8:easy_rotation:120.0,20260510,120.0,"[16, 21]","[[0.35038978, 0.32878, -0.87700099, 0.0], [0.93227357, -0.03249201, 0.36029196, 0.0], [0.08996127, -0.94384742, -0.31789777, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,near_miss_contact,hard,near_miss_contact,near_miss,target_severe_pairs_below_threshold,,,,True,True,True,True,True,True,0,MMFF,606.4413997306852,613.4388936679848,6.9974939372995095,True,record_only,0.0,0.0,1.6318833827972412,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000020.pkl,ligands/case_000020_original.sdf,ligands/case_000020_failed.sdf
case_000021,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,easy_rotation,complex_crossdocked_000001:R8:easy_rotation:180.0,20260510,180.0,"[16, 21]","[[0.13385303, 0.84070235, -0.52469313, 0.0], [0.84070235, -0.376656, -0.38903698, 0.0], [-0.52469313, -0.38903698, -0.75719702, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,near_miss_contact,hard,near_miss_contact,near_miss,target_severe_pairs_below_threshold,,,,True,True,True,True,True,True,0,MMFF,606.4413997306852,611.3853741105606,4.943974379875385,True,record_only,0.0,0.0,1.8843365907669067,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000021.pkl,ligands/case_000021_original.sdf,ligands/case_000021_failed.sdf
case_000022,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,easy_rotation,complex_crossdocked_000001:R8:easy_rotation:240.0,20260510,240.0,"[16, 21]","[[0.35038978, 0.93227357, 0.08996127, 0.0], [0.32878, -0.03249201, -0.94384742, 0.0], [-0.87700099, 0.36029196, -0.31789777, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,near_miss_contact,hard,near_miss_contact,near_miss,target_severe_pairs_below_threshold,,,,True,True,True,True,True,True,0,MMFF,606.4413997306852,610.1490824090429,3.707682678357628,True,record_only,0.0,0.0,1.6318846940994263,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000022.pkl,ligands/case_000022_original.sdf,ligands/case_000022_failed.sdf
case_000023,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,easy_rotation,complex_crossdocked_000001:R8:easy_rotation:300.0,20260510,300.0,"[16, 21]","[[0.78346324, 0.51192236, 0.35230783, 0.0], [-0.09157118, 0.65583599, -0.74932897, 0.0], [-0.61465442, 0.55481046, 0.56070071, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,near_miss_contact,hard,near_miss_contact,near_miss,target_severe_pairs_below_threshold,,,,True,True,True,True,True,True,0,MMFF,606.4413997306852,604.9794407601632,-1.461958970522005,True,record_only,0.0,0.0,0.9421679377555847,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000023.pkl,ligands/case_000023_original.sdf,ligands/case_000023_failed.sdf
case_000024,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000001:R8:torsion_perturb:60.0,20260510,60.0,"[21, 22]","[[0.78000855, -0.49526677, 0.38248849, 0.0], [0.06092772, 0.66843271, 0.74127293, 0.0], [-0.62279564, -0.5548951, 0.55155873, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,near_miss_contact,hard,near_miss_contact,near_miss,target_severe_pairs_below_threshold,,,,True,True,True,True,True,True,0,MMFF,606.4413997306852,606.4413997306852,0.0,True,record_only,0.0,0.0,0.0,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000024.pkl,ligands/case_000024_original.sdf,ligands/case_000024_failed.sdf
case_000025,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000001:R8:torsion_perturb:120.0,20260510,120.0,"[21, 22]","[[0.34002572, -0.92960584, 0.14218134, 0.0], [-0.37341133, 0.00529812, 0.92765075, 0.0], [-0.86310279, -0.36851725, -0.34532386, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000024,True,True,True,True,True,True,0,MMFF,606.4413997306852,606.4413997306852,0.0,True,record_only,0.0,0.0,0.0,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000025.pkl,ligands/case_000025_original.sdf,ligands/case_000025_failed.sdf
case_000026,complex_crossdocked_000001,complex_crossdocked_000001,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000001:R8:torsion_perturb:180.0,20260510,180.0,"[21, 22]","[[0.1200343, -0.86867809, -0.48061433, 0.0], [-0.86867809, -0.32626918, 0.37275568, 0.0], [-0.48061433, 0.37275568, -0.79376513, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,duplicate_removed,hard,near_miss_contact,duplicate_removed,target_severe_pairs_below_threshold,,,case_000024,True,True,True,True,True,True,0,MMFF,606.4413997306852,606.4413997306852,0.0,True,record_only,0.0,0.0,0.0,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000026.pkl,ligands/case_000026_original.sdf,ligands/case_000026_failed.sdf
