case_id,base_sample_id,base_complex_id,base_split,derived_split,split_group,target_id,source_dataset,injection_mode,attempt_id,seed,rotation_angle_deg,rotation_axis_atom_pair,transform_matrix,target_rgroup,target_atom_indices,anchor_scaffold_atom_idx,anchor_rgroup_atom_idx,anchor_bond_idx,oracle_split,difficulty_bin,difficulty_reason,acceptance_status,reject_reason,unsupported_reason,invalid_reason,duplicate_of,ligand_valid,rdkit_sanitize_ok,rotatable_bond_valid,anchor_integrity_pass,bond_length_valid,chirality_preserved,ligand_internal_severe_clash_count,forcefield_type,energy_original,energy_failed,energy_delta,energy_delta_pass,energy_check_status,scaffold_rmsd,non_target_rgroup_rmsd,target_rgroup_rmsd,delta_angstrom,severe_depth_threshold_angstrom,target_num_clash_pairs,target_num_severe_pairs,target_total_score,target_max_depth,target_score_ratio_valid,target_score_ratio_all,non_target_num_severe_pairs,scaffold_num_severe_pairs,num_total_severe_pairs,total_clash_score,max_clash_depth,predicted_dominant_region_all,predicted_dominant_valid_rgroup,dominant_ratio_all_regions,dominant_ratio_valid_rgroups,failure_type,recommended_action,top_valid_rgroups_json,top_clash_residue,delta03_status,delta04_status,delta05_status,sample_path,original_ligand_sdf,failed_ligand_sdf
case_001608,complex_crossdocked_000033,complex_crossdocked_000033,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000033:R3:torsion_perturb:60.0,20260510,60.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[21, 22]",20,21,23,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001608.pkl,ligands/case_001608_original.sdf,ligands/case_001608_failed.sdf
case_001609,complex_crossdocked_000033,complex_crossdocked_000033,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000033:R3:torsion_perturb:120.0,20260510,120.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[21, 22]",20,21,23,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001609.pkl,ligands/case_001609_original.sdf,ligands/case_001609_failed.sdf
case_001610,complex_crossdocked_000033,complex_crossdocked_000033,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000033:R3:torsion_perturb:180.0,20260510,180.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[21, 22]",20,21,23,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001610.pkl,ligands/case_001610_original.sdf,ligands/case_001610_failed.sdf
case_001611,complex_crossdocked_000033,complex_crossdocked_000033,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000033:R3:torsion_perturb:240.0,20260510,240.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[21, 22]",20,21,23,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001611.pkl,ligands/case_001611_original.sdf,ligands/case_001611_failed.sdf
case_001612,complex_crossdocked_000033,complex_crossdocked_000033,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000033:R3:torsion_perturb:300.0,20260510,300.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[21, 22]",20,21,23,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001612.pkl,ligands/case_001612_original.sdf,ligands/case_001612_failed.sdf
case_001662,complex_crossdocked_000034,complex_crossdocked_000034,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000034:R4:torsion_perturb:60.0,20260510,60.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[22, 23]",21,22,24,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001662.pkl,ligands/case_001662_original.sdf,ligands/case_001662_failed.sdf
case_001663,complex_crossdocked_000034,complex_crossdocked_000034,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000034:R4:torsion_perturb:120.0,20260510,120.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[22, 23]",21,22,24,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001663.pkl,ligands/case_001663_original.sdf,ligands/case_001663_failed.sdf
case_001664,complex_crossdocked_000034,complex_crossdocked_000034,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000034:R4:torsion_perturb:180.0,20260510,180.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[22, 23]",21,22,24,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001664.pkl,ligands/case_001664_original.sdf,ligands/case_001664_failed.sdf
case_001665,complex_crossdocked_000034,complex_crossdocked_000034,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000034:R4:torsion_perturb:240.0,20260510,240.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[22, 23]",21,22,24,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001665.pkl,ligands/case_001665_original.sdf,ligands/case_001665_failed.sdf
case_001666,complex_crossdocked_000034,complex_crossdocked_000034,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000034:R4:torsion_perturb:300.0,20260510,300.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[22, 23]",21,22,24,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001666.pkl,ligands/case_001666_original.sdf,ligands/case_001666_failed.sdf
case_001716,complex_crossdocked_000035,complex_crossdocked_000035,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000035:R3:torsion_perturb:60.0,20260510,60.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[21, 22]",20,21,23,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001716.pkl,ligands/case_001716_original.sdf,ligands/case_001716_failed.sdf
case_001717,complex_crossdocked_000035,complex_crossdocked_000035,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000035:R3:torsion_perturb:120.0,20260510,120.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[21, 22]",20,21,23,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001717.pkl,ligands/case_001717_original.sdf,ligands/case_001717_failed.sdf
case_001718,complex_crossdocked_000035,complex_crossdocked_000035,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000035:R3:torsion_perturb:180.0,20260510,180.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[21, 22]",20,21,23,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001718.pkl,ligands/case_001718_original.sdf,ligands/case_001718_failed.sdf
case_001719,complex_crossdocked_000035,complex_crossdocked_000035,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000035:R3:torsion_perturb:240.0,20260510,240.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[21, 22]",20,21,23,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001719.pkl,ligands/case_001719_original.sdf,ligands/case_001719_failed.sdf
case_001720,complex_crossdocked_000035,complex_crossdocked_000035,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000035:R3:torsion_perturb:300.0,20260510,300.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[21, 22]",20,21,23,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001720.pkl,ligands/case_001720_original.sdf,ligands/case_001720_failed.sdf
case_001770,complex_crossdocked_000036,complex_crossdocked_000036,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000036:R3:torsion_perturb:60.0,20260510,60.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[21, 22]",20,21,23,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001770.pkl,ligands/case_001770_original.sdf,ligands/case_001770_failed.sdf
case_001771,complex_crossdocked_000036,complex_crossdocked_000036,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000036:R3:torsion_perturb:120.0,20260510,120.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[21, 22]",20,21,23,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001771.pkl,ligands/case_001771_original.sdf,ligands/case_001771_failed.sdf
case_001772,complex_crossdocked_000036,complex_crossdocked_000036,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000036:R3:torsion_perturb:180.0,20260510,180.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[21, 22]",20,21,23,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001772.pkl,ligands/case_001772_original.sdf,ligands/case_001772_failed.sdf
case_001773,complex_crossdocked_000036,complex_crossdocked_000036,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000036:R3:torsion_perturb:240.0,20260510,240.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[21, 22]",20,21,23,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001773.pkl,ligands/case_001773_original.sdf,ligands/case_001773_failed.sdf
case_001774,complex_crossdocked_000036,complex_crossdocked_000036,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000036:R3:torsion_perturb:300.0,20260510,300.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R3,"[21, 22]",20,21,23,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001774.pkl,ligands/case_001774_original.sdf,ligands/case_001774_failed.sdf
case_001824,complex_crossdocked_000037,complex_crossdocked_000037,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000037:R4:torsion_perturb:60.0,20260510,60.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[22, 23]",21,22,24,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001824.pkl,ligands/case_001824_original.sdf,ligands/case_001824_failed.sdf
case_001825,complex_crossdocked_000037,complex_crossdocked_000037,train,train,SMYD2_HUMAN_2_433_0,SMYD2_HUMAN_2_433_0,crossdocked_subset,torsion_perturb,complex_crossdocked_000037:R4:torsion_perturb:120.0,20260510,120.0,[],"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]",R4,"[22, 23]",21,22,24,unsupported,unsupported,unsupported_attempt,unsupported,,no_internal_rotatable_torsion,,,False,False,False,False,False,False,0,unavailable,,,,True,,,,,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,,,[],,,,,samples/case_001825.pkl,ligands/case_001825_original.sdf,ligands/case_001825_failed.sdf
