case_id,base_sample_id,base_complex_id,base_split,derived_split,split_group,target_id,source_dataset,injection_mode,attempt_id,seed,rotation_angle_deg,rotation_axis_atom_pair,transform_matrix,target_rgroup,target_atom_indices,anchor_scaffold_atom_idx,anchor_rgroup_atom_idx,anchor_bond_idx,oracle_split,difficulty_bin,difficulty_reason,acceptance_status,reject_reason,unsupported_reason,invalid_reason,duplicate_of,ligand_valid,rdkit_sanitize_ok,rotatable_bond_valid,anchor_integrity_pass,bond_length_valid,chirality_preserved,ligand_internal_severe_clash_count,forcefield_type,energy_original,energy_failed,energy_delta,energy_delta_pass,energy_check_status,scaffold_rmsd,non_target_rgroup_rmsd,target_rgroup_rmsd,delta_angstrom,severe_depth_threshold_angstrom,target_num_clash_pairs,target_num_severe_pairs,target_total_score,target_max_depth,target_score_ratio_valid,target_score_ratio_all,non_target_num_severe_pairs,scaffold_num_severe_pairs,num_total_severe_pairs,total_clash_score,max_clash_depth,predicted_dominant_region_all,predicted_dominant_valid_rgroup,dominant_ratio_all_regions,dominant_ratio_valid_rgroups,failure_type,recommended_action,top_valid_rgroups_json,top_clash_residue,delta03_status,delta04_status,delta05_status,sample_path,original_ligand_sdf,failed_ligand_sdf
case_000236,complex_crossdocked_000007,complex_crossdocked_000007,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,easy_rotation,complex_crossdocked_000007:R8:easy_rotation:120.0,20260510,120.0,"[16, 21]","[[-0.28525895, 0.93961889, 0.18905987, 0.0], [-0.54835927, -0.32178056, 0.77185452, 0.0], [0.78608489, 0.11650568, 0.60703951, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,invalid_conformer,invalid,ligand_self_invalid,invalid,,,ligand_internal_severe_clash,,False,True,True,True,True,True,1,MMFF,606.6319925367058,395061.7828861766,394455.1508936399,True,record_only,0.0,0.0,1.6300820112228394,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000236.pkl,ligands/case_000236_original.sdf,ligands/case_000236_failed.sdf
case_000251,complex_crossdocked_000007,complex_crossdocked_000007,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000007:R8:directed_clash:90.0,20260510,90.0,"[16, 21]","[[0.1431607, 0.98950446, -0.0196443, 0.0], [-0.7286647, 0.11881296, 0.67448586, 0.0], [0.6697408, -0.08224576, 0.73802632, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,invalid_conformer,invalid,ligand_self_invalid,invalid,,,ligand_internal_severe_clash,,False,True,True,True,True,True,1,MMFF,606.6319925367058,865.0772619302584,258.4452693935526,True,record_only,0.0,0.0,1.3309590816497803,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000251.pkl,ligands/case_000251_original.sdf,ligands/case_000251_failed.sdf
case_000252,complex_crossdocked_000007,complex_crossdocked_000007,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000007:R8:directed_clash:120.0,20260510,120.0,"[16, 21]","[[-0.28525895, 0.93961889, 0.18905987, 0.0], [-0.54835927, -0.32178056, 0.77185452, 0.0], [0.78608489, 0.11650568, 0.60703951, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,invalid_conformer,invalid,ligand_self_invalid,invalid,,,ligand_internal_severe_clash,,False,True,True,True,True,True,1,MMFF,606.6319925367058,395061.7828861766,394455.1508936399,True,record_only,0.0,0.0,1.6300820112228394,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000252.pkl,ligands/case_000252_original.sdf,ligands/case_000252_failed.sdf
case_000273,complex_crossdocked_000008,complex_crossdocked_000008,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,easy_rotation,complex_crossdocked_000008:R8:easy_rotation:180.0,20260510,180.0,"[16, 21]","[[-0.99111289, -0.04910052, -0.12362982, 0.0], [-0.04910052, -0.72872317, 0.68304592, 0.0], [-0.12362982, 0.68304592, 0.71983606, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,invalid_conformer,invalid,ligand_self_invalid,invalid,,,ligand_internal_severe_clash,,False,True,True,True,True,True,1,MMFF,601.8849589296249,644.5235650302953,42.63860610067047,True,record_only,0.0,0.0,1.8831286430358887,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000273.pkl,ligands/case_000273_original.sdf,ligands/case_000273_failed.sdf
case_000285,complex_crossdocked_000008,complex_crossdocked_000008,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000008:R8:directed_clash:180.0,20260510,180.0,"[16, 21]","[[-0.99111289, -0.04910052, -0.12362982, 0.0], [-0.04910052, -0.72872317, 0.68304592, 0.0], [-0.12362982, 0.68304592, 0.71983606, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,invalid_conformer,invalid,ligand_self_invalid,invalid,,,ligand_internal_severe_clash,,False,True,True,True,True,True,1,MMFF,601.8849589296249,644.5235650302953,42.63860610067047,True,record_only,0.0,0.0,1.8831286430358887,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000285.pkl,ligands/case_000285_original.sdf,ligands/case_000285_failed.sdf
case_000309,complex_crossdocked_000009,complex_crossdocked_000009,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,easy_rotation,complex_crossdocked_000009:R8:easy_rotation:180.0,20260510,180.0,"[16, 21]","[[-0.99992937, 0.00060408, 0.01186928, 0.0], [0.00060408, -0.99483305, 0.1015226, 0.0], [0.01186928, 0.1015226, 0.99476242, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,invalid_conformer,invalid,ligand_self_invalid,invalid,,,ligand_internal_severe_clash,,False,True,True,True,True,True,1,MMFF,604.7275844466097,634.6419894842475,29.91440503763772,True,record_only,0.0,0.0,1.8845628499984741,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000309.pkl,ligands/case_000309_original.sdf,ligands/case_000309_failed.sdf
case_000322,complex_crossdocked_000009,complex_crossdocked_000009,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000009:R8:directed_clash:180.0,20260510,180.0,"[16, 21]","[[-0.99992937, 0.00060408, 0.01186928, 0.0], [0.00060408, -0.99483305, 0.1015226, 0.0], [0.01186928, 0.1015226, 0.99476242, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,invalid_conformer,invalid,ligand_self_invalid,invalid,,,ligand_internal_severe_clash,,False,True,True,True,True,True,1,MMFF,604.7275844466097,634.6419894842475,29.91440503763772,True,record_only,0.0,0.0,1.8845628499984741,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000322.pkl,ligands/case_000322_original.sdf,ligands/case_000322_failed.sdf
case_000345,complex_crossdocked_000010,complex_crossdocked_000010,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,easy_rotation,complex_crossdocked_000010:R8:easy_rotation:180.0,20260510,180.0,"[16, 21]","[[-0.99799562, 0.02923249, 0.05612663, 0.0], [0.02923249, -0.57366377, 0.81856912, 0.0], [0.05612663, 0.81856912, 0.57165939, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,invalid_conformer,invalid,ligand_self_invalid,invalid,,,ligand_internal_severe_clash,,False,True,True,True,True,True,1,MMFF,603.5932072375922,629.458795993027,25.86558875543483,True,record_only,0.0,0.0,1.8839372396469116,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000345.pkl,ligands/case_000345_original.sdf,ligands/case_000345_failed.sdf
case_000358,complex_crossdocked_000010,complex_crossdocked_000010,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000010:R8:directed_clash:180.0,20260510,180.0,"[16, 21]","[[-0.99799562, 0.02923249, 0.05612663, 0.0], [0.02923249, -0.57366377, 0.81856912, 0.0], [0.05612663, 0.81856912, 0.57165939, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,invalid_conformer,invalid,ligand_self_invalid,invalid,,,ligand_internal_severe_clash,,False,True,True,True,True,True,1,MMFF,603.5932072375922,629.458795993027,25.86558875543483,True,record_only,0.0,0.0,1.8839372396469116,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000358.pkl,ligands/case_000358_original.sdf,ligands/case_000358_failed.sdf
case_000381,complex_crossdocked_000011,complex_crossdocked_000011,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,easy_rotation,complex_crossdocked_000011:R8:easy_rotation:180.0,20260510,180.0,"[16, 21]","[[-0.99807775, -0.00519402, -0.06175618, 0.0], [-0.00519402, -0.98596549, 0.16686849, 0.0], [-0.06175618, 0.16686849, 0.98404324, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,invalid_conformer,invalid,ligand_self_invalid,invalid,,,ligand_internal_severe_clash,,False,True,True,True,True,True,1,MMFF,602.0251375681263,652.98011806015,50.95498049202365,True,record_only,0.0,0.0,1.8829692602157593,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000381.pkl,ligands/case_000381_original.sdf,ligands/case_000381_failed.sdf
case_000391,complex_crossdocked_000011,complex_crossdocked_000011,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000011:R8:directed_clash:210.0,20260510,210.0,"[16, 21]","[[-0.86423194, -0.50284749, -0.01573476, 0.0], [0.49315533, -0.85293102, 0.17119144, 0.0], [-0.09950384, 0.14018942, 0.98511213, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,invalid_conformer,invalid,ligand_self_invalid,invalid,,,ligand_internal_severe_clash,,False,True,True,True,True,True,1,MMFF,602.0251375681263,617.6633289348084,15.638191366682122,True,record_only,0.0,0.0,1.818809986114502,0.4,0.4,1,0,0.05672729028469803,0.2381749153137207,1.0,1.0,0,0,0,0.05672729028469803,0.2381749153137207,,R8,0.0,1.0,no_clash,no_repair_needed,"[{""region"": ""R8"", ""score"": 0.040112251638647727}]",A:446::GLY,no_target_severe,no_target_severe,no_target_severe,samples/case_000391.pkl,ligands/case_000391_original.sdf,ligands/case_000391_failed.sdf
case_000394,complex_crossdocked_000011,complex_crossdocked_000011,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000011:R8:directed_clash:180.0,20260510,180.0,"[16, 21]","[[-0.99807775, -0.00519402, -0.06175618, 0.0], [-0.00519402, -0.98596549, 0.16686849, 0.0], [-0.06175618, 0.16686849, 0.98404324, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,invalid_conformer,invalid,ligand_self_invalid,invalid,,,ligand_internal_severe_clash,,False,True,True,True,True,True,1,MMFF,602.0251375681263,652.98011806015,50.95498049202365,True,record_only,0.0,0.0,1.8829692602157593,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000394.pkl,ligands/case_000394_original.sdf,ligands/case_000394_failed.sdf
case_000417,complex_crossdocked_000012,complex_crossdocked_000012,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,easy_rotation,complex_crossdocked_000012:R8:easy_rotation:180.0,20260510,180.0,"[16, 21]","[[0.30325344, 0.2291045, -0.92495865, 0.0], [0.2291045, -0.95972472, -0.16260244, 0.0], [-0.92495865, -0.16260244, -0.34352869, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,invalid_conformer,invalid,ligand_self_invalid,invalid,,,ligand_internal_severe_clash,,False,True,True,True,True,True,1,MMFF,599.810725242707,623.012386058095,23.20166081538798,True,record_only,0.0,0.0,1.8837724924087524,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000417.pkl,ligands/case_000417_original.sdf,ligands/case_000417_failed.sdf
case_000428,complex_crossdocked_000012,complex_crossdocked_000012,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000012:R8:directed_clash:180.0,20260510,180.0,"[16, 21]","[[0.30325344, 0.2291045, -0.92495865, 0.0], [0.2291045, -0.95972472, -0.16260244, 0.0], [-0.92495865, -0.16260244, -0.34352869, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,invalid_conformer,invalid,ligand_self_invalid,invalid,,,ligand_internal_severe_clash,,False,True,True,True,True,True,1,MMFF,599.810725242707,623.012386058095,23.20166081538798,True,record_only,0.0,0.0,1.8837724924087524,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000428.pkl,ligands/case_000428_original.sdf,ligands/case_000428_failed.sdf
case_000429,complex_crossdocked_000012,complex_crossdocked_000012,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,directed_clash,complex_crossdocked_000012:R8:directed_clash:150.0,20260510,150.0,"[16, 21]","[[0.34992659, 0.50021666, -0.79204458, 0.0], [-0.07270186, -0.82844806, -0.55532712, 0.0], [-0.93395174, 0.25190684, -0.25352934, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,invalid_conformer,invalid,ligand_self_invalid,invalid,,,ligand_internal_severe_clash,,False,True,True,True,True,True,1,MMFF,599.810725242707,727.5862742691422,127.77554902643521,True,record_only,0.0,0.0,1.819581389427185,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000429.pkl,ligands/case_000429_original.sdf,ligands/case_000429_failed.sdf
case_000453,complex_crossdocked_000013,complex_crossdocked_000013,test,test,CDGT2_BACCI_28_713_0,CDGT2_BACCI_28_713_0,crossdocked_subset,easy_rotation,complex_crossdocked_000013:R8:easy_rotation:180.0,20260510,180.0,"[16, 21]","[[-0.99654615, -0.04994742, -0.06634048, 0.0], [-0.04994742, -0.27769506, 0.95936996, 0.0], [-0.06634048, 0.95936996, 0.27424118, 0.0], [0.0, 0.0, 0.0, 1.0]]",R8,"[21, 22]",16,21,21,invalid_conformer,invalid,ligand_self_invalid,invalid,,,ligand_internal_severe_clash,,False,True,True,True,True,True,1,MMFF,600.4506058239526,627.2838926728662,26.83328684891353,True,record_only,0.0,0.0,1.8836339712142944,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,no_clash,no_repair_needed,[],,no_target_severe,no_target_severe,no_target_severe,samples/case_000453.pkl,ligands/case_000453_original.sdf,ligands/case_000453_failed.sdf
